timestamp,station_id,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,visibility_km,weather_type,air_quality_index,uv_index,pressure_hpa
2024-01-05 20:00:00,WS-08,23.8,89.9,30.1,41.8,3.4,Hujan Lebat,132,0,1008.6
2024-01-05 20:00:00,WS-09,22.6,89.0,29.8,39.9,3.8,Hujan Lebat,145,0,1008.9
2024-01-05 20:00:00,WS-10,22.9,92.3,29.3,42.4,3.9,Hujan Lebat,138,0,1009.0
2024-01-05 21:00:00,WS-01,25.5,76.2,1.6,8.8,6.0,Cerah Berawan,36,0,1014.5
2024-01-05 21:00:00,WS-02,25.7,78.0,-1.8,9.3,5.2,Cerah Berawan,27,0,1014.0
2024-01-05 21:00:00,WS-03,25.7,77.3,-0.1,10.4,5.5,Cerah Berawan,31,0,1013.0
2024-01-05 21:00:00,WS-04,24.9,79.2,1.7,7.7,5.5,Cerah Berawan,20,0,1014.0
2024-01-05 21:00:00,WS-05,24.7,80.9,1.9,10.4,5.7,Cerah Berawan,22,0,1014.7
2024-01-05 21:00:00,WS-06,25.0,80.9,-1.4,10.4,5.0,Cerah Berawan,23,0,1013.1
2024-01-05 21:00:00,WS-07,24.9,76.2,0.3,11.3,5.9,Cerah Berawan,26,0,1013.4
2024-01-05 21:00:00,WS-08,24.9,77.0,1.3,9.7,5.9,Cerah Berawan,35,0,1012.9
2024-01-05 21:00:00,WS-09,26.2,79.4,-0.6,8.4,5.0,Cerah Berawan,36,0,1013.6
2024-01-05 21:00:00,WS-10,26.4,78.3,1.7,11.0,5.2,Cerah Berawan,34,0,1014.9
2024-01-05 22:00:00,WS-01,21.9,72.9,0.0,18.7,8.1,Cerah Berawan,61,0,1017.3
2024-01-05 22:00:00,WS-02,23.2,74.7,1.8,15.1,8.3,Cerah Berawan,76,0,1017.6
2024-01-05 22:00:00,WS-03,23.4,74.4,1.4,17.7,8.7,Cerah Berawan,76,0,1016.8
2024-01-05 22:00:00,WS-04,23.3,73.7,-1.0,17.9,8.1,Cerah Berawan,59,0,1017.2
2024-01-05 22:00:00,WS-05,21.5,75.6,1.4,17.5,8.1,Cerah Berawan,72,0,1016.6
2024-01-05 22:00:00,WS-06,23.1,74.0,-1.3,18.0,8.5,Cerah Berawan,71,0,1017.0
2024-01-05 22:00:00,WS-07,23.1,75.7,-0.1,18.1,8.5,Cerah Berawan,69,0,1016.4
2024-01-05 22:00:00,WS-08,22.7,72.1,1.8,17.8,8.5,Cerah Berawan,77,0,1016.8
2024-01-05 22:00:00,WS-09,21.5,76.0,0.6,17.5,8.3,Cerah Berawan,66,0,1015.9
2024-01-05 22:00:00,WS-10,22.1,76.3,1.8,17.4,8.0,Cerah Berawan,71,0,1016.5
2024-01-05 23:00:00,WS-01,22.7,91.4,-0.8,14.5,3.6,Berawan,110,0,1015.8
2024-01-05 23:00:00,WS-02,22.2,95.1,1.2,14.8,2.7,Berawan,108,0,1015.5
2024-01-05 23:00:00,WS-03,22.6,91.3,-0.9,15.4,2.8,Berawan,108,0,1016.4
2024-01-05 23:00:00,WS-04,23.1,94.9,-1.1,13.6,3.6,Berawan,118,0,1015.9
2024-01-05 23:00:00,WS-05,22.3,97.0,0.6,16.9,3.4,Berawan,109,0,1015.5
2024-01-05 23:00:00,WS-06,23.3,92.5,0.8,15.5,3.4,Berawan,116,0,1015.8
2024-01-05 23:00:00,WS-07,22.3,94.3,-1.5,16.9,3.5,Berawan,104,0,1016.2
2024-01-05 23:00:00,WS-08,22.0,91.3,1.8,14.1,2.8,Berawan,101,0,1015.1
2024-01-05 23:00:00,WS-09,22.2,92.6,-1.8,13.6,2.8,Berawan,98,0,1015.9
2024-01-05 23:00:00,WS-10,21.7,94.8,-0.3,15.3,3.0,Berawan,117,0,1015.2
2024-01-06 00:00:00,WS-01,24.1,97.0,19.2,12.5,2.8,Hujan Sedang,114,0,1012.9
2024-01-06 00:00:00,WS-02,23.0,92.3,18.7,13.2,2.5,Hujan Sedang,104,0,1013.7
2024-01-06 00:00:00,WS-03,22.3,95.0,20.3,12.8,2.9,Hujan Sedang,103,0,1013.1
2024-01-06 00:00:00,WS-04,24.0,94.7,19.6,14.2,3.4,Hujan Sedang,99,0,1012.3
2024-01-06 00:00:00,WS-05,22.3,96.3,19.4,15.3,2.6,Hujan Sedang,98,0,1013.2
2024-01-06 00:00:00,WS-06,23.0,92.1,18.4,13.3,3.3,Hujan Sedang,113,0,1012.8
2024-01-06 00:00:00,WS-07,22.7,92.4,20.1,13.7,3.1,Hujan Sedang,104,0,1012.0
2024-01-06 00:00:00,WS-08,23.9,95.1,19.3,12.9,3.1,Hujan Sedang,101,0,1013.0
2024-01-06 00:00:00,WS-09,22.5,94.8,20.5,13.0,3.2,Hujan Sedang,103,0,1012.2
2024-01-06 00:00:00,WS-10,24.0,93.2,19.9,12.7,3.5,Hujan Sedang,100,0,1013.5
2024-01-06 01:00:00,WS-01,23.2,83.0,25.5,26.4,2.1,Badai Petir,110,0,1007.7
2024-01-06 01:00:00,WS-02,23.2,80.9,23.3,27.8,2.1,Badai Petir,102,0,1007.9
2024-01-06 01:00:00,WS-03,23.7,81.1,23.8,26.3,2.8,Badai Petir,114,0,1008.9
2024-01-06 01:00:00,WS-04,24.3,85.1,24.7,28.0,2.1,Badai Petir,109,0,1007.6
2024-01-06 01:00:00,WS-05,23.4,85.2,26.6,27.4,2.3,Badai Petir,101,0,1008.4
2024-01-06 01:00:00,WS-06,22.9,81.0,25.5,27.8,2.5,Badai Petir,109,0,1008.4
2024-01-06 01:00:00,WS-07,22.6,83.1,25.7,28.3,2.1,Badai Petir,97,0,1008.3
2024-01-06 01:00:00,WS-08,23.8,83.3,25.6,27.1,2.1,Badai Petir,111,0,1009.2
2024-01-06 01:00:00,WS-09,23.9,82.0,24.5,26.1,2.6,Badai Petir,106,0,1007.5
2024-01-06 01:00:00,WS-10,23.6,83.8,23.8,25.5,2.8,Badai Petir,95,0,1007.5
2024-01-06 02:00:00,WS-01,22.1,78.1,8.5,16.6,8.0,Hujan Ringan,141,0,1010.7
2024-01-06 02:00:00,WS-02,20.2,75.2,6.2,14.7,7.6,Hujan Ringan,141,0,1010.6
2024-01-06 02:00:00,WS-03,20.2,78.4,7.2,15.6,7.4,Hujan Ringan,153,0,1010.1
2024-01-06 02:00:00,WS-04,21.9,73.6,7.8,13.2,7.4,Hujan Ringan,142,0,1010.1
2024-01-06 02:00:00,WS-05,20.9,73.5,8.6,14.3,7.3,Hujan Ringan,152,0,1011.0
2024-01-06 02:00:00,WS-06,21.1,76.9,7.9,14.6,7.9,Hujan Ringan,138,0,1010.8
2024-01-06 02:00:00,WS-07,20.6,75.5,9.0,14.0,8.2,Hujan Ringan,147,0,1010.3
2024-01-06 02:00:00,WS-08,21.5,76.2,8.2,13.5,8.0,Hujan Ringan,139,0,1010.4
2024-01-06 02:00:00,WS-09,20.5,76.3,9.3,15.9,7.4,Hujan Ringan,157,0,1009.9
2024-01-06 02:00:00,WS-10,21.6,79.4,6.9,15.7,7.9,Hujan Ringan,139,0,1009.9
2024-01-06 03:00:00,WS-01,26.6,58.7,1.0,25.0,6.4,Cerah Berawan,76,0,1014.5
2024-01-06 03:00:00,WS-02,26.0,61.9,-1.8,25.4,6.4,Cerah Berawan,81,0,1016.3
2024-01-06 03:00:00,WS-03,25.4,62.2,-0.8,23.8,6.2,Cerah Berawan,73,0,1016.2
2024-01-06 03:00:00,WS-04,26.3,61.0,1.2,23.9,6.7,Cerah Berawan,78,0,1015.8
2024-01-06 03:00:00,WS-05,25.6,63.1,-1.5,22.8,6.0,Cerah Berawan,73,0,1016.0
2024-01-06 03:00:00,WS-06,26.0,63.1,1.8,21.5,6.1,Cerah Berawan,85,0,1015.2
2024-01-06 03:00:00,WS-07,26.0,63.3,-2.0,23.3,6.0,Cerah Berawan,90,0,1014.4
2024-01-06 03:00:00,WS-08,25.0,61.1,0.4,24.3,6.5,Cerah Berawan,81,0,1014.5
2024-01-06 03:00:00,WS-09,25.6,60.3,-0.8,22.9,6.2,Cerah Berawan,86,0,1016.1
2024-01-06 03:00:00,WS-10,25.3,62.5,1.0,24.7,6.5,Cerah Berawan,73,0,1015.0
2024-01-06 04:00:00,WS-01,27.0,92.4,3.2,13.1,7.1,Hujan Ringan,27,0,1009.4
2024-01-06 04:00:00,WS-02,26.7,88.7,5.3,11.8,6.5,Hujan Ringan,26,0,1009.3
2024-01-06 04:00:00,WS-03,27.4,89.2,6.5,13.1,6.8,Hujan Ringan,38,0,1008.2
2024-01-06 04:00:00,WS-04,26.7,92.2,3.4,11.8,7.0,Hujan Ringan,22,0,1008.1
2024-01-06 04:00:00,WS-05,27.4,90.0,6.5,13.0,6.3,Hujan Ringan,23,0,1008.6
2024-01-06 04:00:00,WS-06,27.1,91.6,6.1,12.0,6.8,Hujan Ringan,28,0,1008.7
2024-01-06 04:00:00,WS-07,27.1,91.6,4.8,12.9,6.5,Hujan Ringan,26,0,1008.2
2024-01-06 04:00:00,WS-08,27.7,89.2,7.0,11.7,7.0,Hujan Ringan,32,0,1009.4
2024-01-06 04:00:00,WS-09,26.9,90.0,5.5,13.3,6.5,Hujan Ringan,23,0,1009.3
2024-01-06 04:00:00,WS-10,27.7,88.2,4.9,12.8,7.0,Hujan Ringan,39,0,1009.4
2024-01-06 05:00:00,WS-01,25.6,87.5,25.1,22.6,1.3,Badai Petir,95,0,1015.7
2024-01-06 05:00:00,WS-02,24.5,83.3,23.8,24.2,0.8,Badai Petir,103,0,1016.8
2024-01-06 05:00:00,WS-03,25.3,84.1,24.2,23.6,1.5,Badai Petir,83,0,1016.7
2024-01-06 05:00:00,WS-04,25.2,82.3,24.9,22.2,1.5,Badai Petir,101,0,1017.3
2024-01-06 05:00:00,WS-05,25.2,86.6,22.5,23.3,1.0,Badai Petir,87,0,1017.3
2024-01-06 05:00:00,WS-06,24.6,86.4,24.8,22.3,1.4,Badai Petir,86,0,1016.0
2024-01-06 05:00:00,WS-07,25.7,86.3,23.6,21.7,0.8,Badai Petir,89,0,1017.4
2024-01-06 05:00:00,WS-08,24.9,88.0,22.3,22.6,0.8,Badai Petir,88,0,1016.7
2024-01-06 05:00:00,WS-09,25.2,84.0,25.0,22.5,1.3,Badai Petir,102,0,1015.8
2024-01-06 05:00:00,WS-10,24.5,86.9,23.8,22.5,1.3,Badai Petir,98,0,1015.7
2024-01-06 06:00:00,WS-01,27.4,65.7,-0.4,18.6,7.4,Cerah Berawan,110,2.6,1011.6
2024-01-06 06:00:00,WS-02,27.3,68.9,-1.2,16.0,6.9,Cerah Berawan,116,2.6,1010.6
2024-01-06 06:00:00,WS-03,27.0,64.8,1.7,16.3,7.0,Cerah Berawan,111,2.6,1011.9
2024-01-06 06:00:00,WS-04,27.7,69.1,1.4,15.7,6.8,Cerah Berawan,123,2.6,1011.0
2024-01-06 06:00:00,WS-05,27.0,65.5,0.0,18.5,7.3,Cerah Berawan,114,2.6,1010.8
2024-01-06 06:00:00,WS-06,27.3,70.3,-0.2,16.7,6.8,Cerah Berawan,114,2.6,1009.9
2024-01-06 06:00:00,WS-07,27.3,65.1,-0.3,17.2,6.8,Cerah Berawan,123,2.6,1011.6
2024-01-06 06:00:00,WS-08,27.0,68.8,0.7,16.5,7.5,Cerah Berawan,106,2.6,1011.6
2024-01-06 06:00:00,WS-09,27.0,67.5,1.8,17.6,7.3,Cerah Berawan,116,2.6,1011.8
2024-01-06 06:00:00,WS-10,28.2,69.1,1.3,18.8,7.0,Cerah Berawan,115,2.6,1010.1
2024-01-06 07:00:00,WS-01,28.0,73.5,6.3,17.1,5.8,Hujan Ringan,75,6.8,1015.7
2024-01-06 07:00:00,WS-02,28.5,72.8,3.7,15.1,6.2,Hujan Ringan,80,6.8,1015.0
2024-01-06 07:00:00,WS-03,28.5,77.3,4.3,14.5,5.7,Hujan Ringan,77,6.8,1014.9
2024-01-06 07:00:00,WS-04,27.9,71.5,3.5,16.3,5.9,Hujan Ringan,79,6.8,1014.8
2024-01-06 07:00:00,WS-05,28.8,73.6,5.3,14.9,6.0,Hujan Ringan,76,6.8,1015.6
2024-01-06 07:00:00,WS-06,27.4,72.3,4.9,17.4,5.7,Hujan Ringan,75,6.8,1015.7
2024-01-06 07:00:00,WS-07,28.1,77.3,6.2,14.8,5.6,Hujan Ringan,82,6.8,1015.1
2024-01-06 07:00:00,WS-08,28.1,75.7,6.8,15.3,5.4,Hujan Ringan,71,6.8,1015.5
2024-01-06 07:00:00,WS-09,28.9,71.9,5.2,15.9,6.3,Hujan Ringan,78,6.8,1016.7
2024-01-06 07:00:00,WS-10,28.2,76.6,4.7,15.3,6.2,Hujan Ringan,72,6.8,1014.8
2024-01-06 08:00:00,WS-01,28.4,69.7,1.5,14.2,12.3,Cerah Berawan,32,2.0,1009.7
2024-01-06 08:00:00,WS-02,28.4,67.0,-1.7,12.8,13.1,Cerah Berawan,29,2.0,1009.7
2024-01-06 08:00:00,WS-03,29.9,67.1,0.4,12.1,13.0,Cerah Berawan,36,2.0,1009.6
2024-01-06 08:00:00,WS-04,29.8,69.9,-0.4,14.7,12.5,Cerah Berawan,25,2.0,1009.3
2024-01-06 08:00:00,WS-05,30.1,69.1,1.9,13.0,13.0,Cerah Berawan,31,2.0,1010.3
2024-01-06 08:00:00,WS-06,29.3,67.8,0.7,13.6,12.5,Cerah Berawan,28,2.0,1010.3
2024-01-06 08:00:00,WS-07,28.4,68.5,-0.3,14.7,12.8,Cerah Berawan,33,2.0,1010.2
2024-01-06 08:00:00,WS-08,29.2,67.0,1.9,15.6,12.8,Cerah Berawan,28,2.0,1010.7
2024-01-06 08:00:00,WS-09,28.5,66.0,1.9,14.8,12.6,Cerah Berawan,41,2.0,1010.0
2024-01-06 08:00:00,WS-10,29.0,65.3,0.2,14.0,12.8,Cerah Berawan,41,2.0,1009.5
2024-01-06 09:00:00,WS-01,26.5,77.2,1.6,10.4,6.8,Cerah Berawan,87,3.6,1015.3
2024-01-06 09:00:00,WS-02,25.8,74.5,-0.4,8.9,7.1,Cerah Berawan,93,3.6,1015.0
2024-01-06 09:00:00,WS-03,25.2,74.3,1.1,10.2,7.4,Cerah Berawan,77,3.6,1014.3
2024-01-06 09:00:00,WS-04,26.0,74.4,1.8,11.9,7.0,Cerah Berawan,82,3.6,1015.3
2024-01-06 09:00:00,WS-05,26.4,73.8,-0.3,11.1,7.4,Cerah Berawan,85,3.6,1015.4
2024-01-06 09:00:00,WS-06,26.3,77.6,-0.9,9.1,7.2,Cerah Berawan,83,3.6,1014.9
2024-01-06 09:00:00,WS-07,25.6,74.3,1.4,9.6,7.2,Cerah Berawan,93,3.6,1014.7
2024-01-06 09:00:00,WS-08,26.7,76.0,2.0,10.7,7.1,Cerah Berawan,82,3.6,1014.3
2024-01-06 09:00:00,WS-09,26.9,73.0,0.2,10.5,7.6,Cerah Berawan,84,3.6,1014.4
2024-01-06 09:00:00,WS-10,25.2,75.5,-1.9,10.4,6.7,Cerah Berawan,80,3.6,1014.9
2024-01-06 10:00:00,WS-01,27.1,89.7,1.7,22.4,5.7,Berawan,104,8.0,1012.6
2024-01-06 10:00:00,WS-02,26.7,88.9,0.2,18.6,6.4,Berawan,106,8.0,1011.9
2024-01-06 10:00:00,WS-03,27.1,86.5,-1.7,21.6,6.2,Berawan,96,8.0,1012.7
2024-01-06 10:00:00,WS-04,27.8,85.9,-0.8,19.2,6.3,Berawan,99,8.0,1012.4
2024-01-06 10:00:00,WS-05,27.3,85.0,0.7,19.7,5.8,Berawan,112,8.0,1012.6
2024-01-06 10:00:00,WS-06,27.1,89.3,-0.5,19.4,6.4,Berawan,105,8.0,1012.1
2024-01-06 10:00:00,WS-07,28.1,88.3,0.2,19.7,5.9,Berawan,98,8.0,1012.8
2024-01-06 10:00:00,WS-08,27.8,87.4,-0.4,19.6,6.0,Berawan,106,8.0,1012.0
2024-01-06 10:00:00,WS-09,27.9,85.3,1.5,20.0,5.6,Berawan,102,8.0,1012.9
2024-01-06 10:00:00,WS-10,27.2,87.7,-0.3,22.2,5.7,Berawan,111,8.0,1013.5
2024-01-06 11:00:00,WS-01,23.4,87.8,-1.8,6.9,6.0,Berawan,41,3.0,1010.8
2024-01-06 11:00:00,WS-02,22.6,89.8,1.5,5.7,6.3,Berawan,54,3.0,1010.0
2024-01-06 11:00:00,WS-03,22.1,89.2,-0.2,7.5,6.4,Berawan,44,3.0,1010.3
2024-01-06 11:00:00,WS-04,21.9,88.6,-1.9,9.0,6.3,Berawan,56,3.0,1009.4
2024-01-06 11:00:00,WS-05,22.9,87.9,-1.5,6.1,5.6,Berawan,43,3.0,1009.5
2024-01-06 11:00:00,WS-06,22.3,86.9,-1.2,8.0,6.0,Berawan,43,3.0,1011.0
2024-01-06 11:00:00,WS-07,23.5,90.4,-1.6,6.5,6.1,Berawan,44,3.0,1009.3
2024-01-06 11:00:00,WS-08,22.1,85.5,0.5,6.2,5.6,Berawan,54,3.0,1009.7
2024-01-06 11:00:00,WS-09,23.3,90.8,0.2,5.7,5.9,Berawan,44,3.0,1011.1
2024-01-06 11:00:00,WS-10,23.5,86.6,0.8,7.7,6.3,Berawan,56,3.0,1010.4
2024-01-06 12:00:00,WS-01,20.5,85.9,1.2,16.8,14.6,Berawan,130,3.7,1012.3
2024-01-06 12:00:00,WS-02,20.3,83.8,0.0,15.4,14.9,Berawan,134,3.7,1011.4
2024-01-06 12:00:00,WS-03,20.9,86.0,0.2,16.6,14.9,Berawan,138,3.7,1012.3
2024-01-06 12:00:00,WS-04,19.9,83.2,0.0,14.1,14.5,Berawan,132,3.7,1011.9
2024-01-06 12:00:00,WS-05,20.2,87.3,1.4,15.6,14.4,Berawan,138,3.7,1011.0
2024-01-06 12:00:00,WS-06,20.7,85.9,0.9,15.0,14.4,Berawan,138,3.7,1010.9
2024-01-06 12:00:00,WS-07,21.1,87.2,1.1,14.9,14.7,Berawan,138,3.7,1011.8
2024-01-06 12:00:00,WS-08,20.3,87.8,1.7,16.5,15.0,Berawan,148,3.7,1012.8
2024-01-06 12:00:00,WS-09,19.7,85.3,1.0,15.4,15.1,Berawan,145,3.7,1010.9
2024-01-06 12:00:00,WS-10,20.0,87.9,0.2,15.2,14.8,Berawan,135,3.7,1011.6
2024-01-06 13:00:00,WS-01,23.9,83.3,16.1,8.2,1.5,Hujan Sedang,104,10.7,1015.2
2024-01-06 13:00:00,WS-02,22.9,78.3,15.4,8.4,1.8,Hujan Sedang,94,10.7,1015.8
2024-01-06 13:00:00,WS-03,23.6,83.3,14.5,10.3,1.9,Hujan Sedang,97,10.7,1016.4
2024-01-06 13:00:00,WS-04,22.5,81.0,16.3,10.2,1.5,Hujan Sedang,107,10.7,1015.9
2024-01-06 13:00:00,WS-05,23.0,80.9,16.0,8.9,1.7,Hujan Sedang,91,10.7,1016.4
2024-01-06 13:00:00,WS-06,22.8,79.5,15.1,10.5,1.6,Hujan Sedang,93,10.7,1017.0
2024-01-06 13:00:00,WS-07,23.9,79.6,16.3,8.3,1.9,Hujan Sedang,105,10.7,1016.2
2024-01-06 13:00:00,WS-08,23.6,83.4,13.6,10.5,2.0,Hujan Sedang,91,10.7,1015.2
2024-01-06 13:00:00,WS-09,23.6,78.4,16.6,10.3,2.0,Hujan Sedang,91,10.7,1016.6
2024-01-06 13:00:00,WS-10,24.0,79.4,14.4,8.6,1.9,Hujan Sedang,99,10.7,1016.7
2024-01-06 14:00:00,WS-01,23.6,77.7,23.7,19.1,2.5,Badai Petir,65,4.0,1010.0
2024-01-06 14:00:00,WS-02,24.5,76.4,24.9,18.9,1.9,Badai Petir,54,4.0,1009.2
2024-01-06 14:00:00,WS-03,24.7,76.1,23.6,20.9,2.0,Badai Petir,60,4.0,1010.7
2024-01-06 14:00:00,WS-04,23.8,78.0,26.3,19.3,2.5,Badai Petir,63,4.0,1009.0
2024-01-06 14:00:00,WS-05,24.3,79.0,26.0,20.5,2.1,Badai Petir,68,4.0,1010.0
2024-01-06 14:00:00,WS-06,25.0,75.0,26.0,20.6,1.8,Badai Petir,57,4.0,1010.6
2024-01-06 14:00:00,WS-07,24.6,78.3,24.7,21.0,1.8,Badai Petir,62,4.0,1009.8
2024-01-06 14:00:00,WS-08,23.8,77.1,23.8,19.0,2.1,Badai Petir,67,4.0,1010.4
2024-01-06 14:00:00,WS-09,24.8,79.2,22.5,18.2,1.7,Badai Petir,51,4.0,1009.9
2024-01-06 14:00:00,WS-10,24.4,78.8,24.4,18.7,2.0,Badai Petir,64,4.0,1009.1
2024-01-06 15:00:00,WS-01,26.7,64.3,-1.3,21.7,9.1,Cerah Berawan,79,0.3,1016.4
2024-01-06 15:00:00,WS-02,27.1,62.9,1.9,21.0,9.2,Cerah Berawan,68,0.3,1015.8
2024-01-06 15:00:00,WS-03,27.0,62.5,1.4,21.5,9.3,Cerah Berawan,64,0.3,1017.5
2024-01-06 15:00:00,WS-04,26.4,67.4,1.8,21.7,9.1,Cerah Berawan,73,0.3,1015.8
2024-01-06 15:00:00,WS-05,26.8,62.6,1.7,20.6,9.1,Cerah Berawan,66,0.3,1017.3
2024-01-06 15:00:00,WS-06,25.8,66.3,1.4,21.6,9.3,Cerah Berawan,73,0.3,1016.8
2024-01-06 15:00:00,WS-07,27.1,63.9,0.7,22.3,9.4,Cerah Berawan,73,0.3,1015.9
2024-01-06 15:00:00,WS-08,26.6,62.7,0.4,20.6,9.5,Cerah Berawan,78,0.3,1016.8
2024-01-06 15:00:00,WS-09,27.7,63.7,-1.2,23.0,9.1,Cerah Berawan,78,0.3,1017.0
2024-01-06 15:00:00,WS-10,27.0,66.7,-1.4,22.1,9.7,Cerah Berawan,69,0.3,1016.7
2024-01-06 16:00:00,WS-01,26.0,68.0,14.7,9.5,1.3,Hujan Sedang,119,9.8,1016.6
2024-01-06 16:00:00,WS-02,26.4,70.4,16.5,8.8,2.1,Hujan Sedang,116,9.8,1016.6
2024-01-06 16:00:00,WS-03,26.5,67.1,13.0,8.2,1.8,Hujan Sedang,108,9.8,1016.0
2024-01-06 16:00:00,WS-04,25.3,71.6,14.4,9.6,1.2,Hujan Sedang,107,9.8,1017.0
2024-01-06 16:00:00,WS-05,24.9,69.1,12.8,9.1,2.0,Hujan Sedang,108,9.8,1015.7
2024-01-06 16:00:00,WS-06,24.7,69.7,13.6,7.7,1.9,Hujan Sedang,120,9.8,1016.2
2024-01-06 16:00:00,WS-07,24.8,71.2,15.2,7.9,1.6,Hujan Sedang,122,9.8,1016.7
2024-01-06 16:00:00,WS-08,25.8,67.6,15.3,11.5,1.2,Hujan Sedang,110,9.8,1016.9
2024-01-06 16:00:00,WS-09,26.2,71.2,15.3,9.0,1.4,Hujan Sedang,112,9.8,1016.9
2024-01-06 16:00:00,WS-10,25.5,72.0,16.5,10.4,1.6,Hujan Sedang,120,9.8,1017.4
2024-01-06 17:00:00,WS-01,26.3,69.3,9.2,22.1,8.4,Hujan Ringan,46,1.0,1012.8
2024-01-06 17:00:00,WS-02,26.4,69.4,7.6,19.3,8.0,Hujan Ringan,43,1.0,1012.9
2024-01-06 17:00:00,WS-03,27.3,69.5,8.2,19.9,7.9,Hujan Ringan,51,1.0,1012.6
2024-01-06 17:00:00,WS-04,26.0,73.2,5.8,22.8,8.1,Hujan Ringan,48,1.0,1013.5
2024-01-06 17:00:00,WS-05,26.2,73.5,8.8,20.7,7.4,Hujan Ringan,50,1.0,1014.2
2024-01-06 17:00:00,WS-06,27.4,71.7,8.1,19.6,7.5,Hujan Ringan,54,1.0,1014.1
2024-01-06 17:00:00,WS-07,25.8,70.8,7.4,21.6,8.4,Hujan Ringan,37,1.0,1012.4
2024-01-06 17:00:00,WS-08,25.7,72.5,7.3,19.5,8.0,Hujan Ringan,41,1.0,1014.1
2024-01-06 17:00:00,WS-09,26.0,68.6,6.6,20.3,8.4,Hujan Ringan,53,1.0,1014.0
2024-01-06 17:00:00,WS-10,26.7,69.6,7.2,21.1,7.5,Hujan Ringan,56,1.0,1012.9
2024-01-06 18:00:00,WS-01,28.8,68.5,5.5,6.9,4.5,Hujan Ringan,72,0,1011.1
2024-01-06 18:00:00,WS-02,27.9,67.1,5.9,9.6,4.6,Hujan Ringan,85,0,1010.5
2024-01-06 18:00:00,WS-03,28.2,66.4,5.3,7.1,4.1,Hujan Ringan,90,0,1011.8
2024-01-06 18:00:00,WS-04,28.7,67.2,6.0,6.2,4.6,Hujan Ringan,88,0,1011.2
2024-01-06 18:00:00,WS-05,27.1,65.2,7.8,6.5,4.7,Hujan Ringan,79,0,1011.7
2024-01-06 18:00:00,WS-06,29.0,69.3,8.3,6.6,4.4,Hujan Ringan,79,0,1011.9
2024-01-06 18:00:00,WS-07,28.0,65.1,7.8,8.0,4.0,Hujan Ringan,78,0,1012.4
2024-01-06 18:00:00,WS-08,28.8,67.6,6.4,6.0,4.8,Hujan Ringan,85,0,1012.0
2024-01-06 18:00:00,WS-09,27.4,66.3,5.4,9.0,4.2,Hujan Ringan,80,0,1011.6
2024-01-06 18:00:00,WS-10,27.4,70.4,7.0,9.8,4.4,Hujan Ringan,82,0,1011.9
2024-01-06 19:00:00,WS-01,21.8,80.7,1.8,23.0,2.1,Kabut,69,0,1014.6
2024-01-06 19:00:00,WS-02,20.9,82.3,-0.2,21.6,2.8,Kabut,67,0,1015.4
2024-01-06 19:00:00,WS-03,22.1,80.3,1.7,23.7,2.6,Kabut,66,0,1015.3
2024-01-06 19:00:00,WS-04,22.5,82.9,-1.5,23.6,2.3,Kabut,65,0,1014.3
2024-01-06 19:00:00,WS-05,21.6,83.1,1.0,23.5,2.0,Kabut,52,0,1015.3
2024-01-06 19:00:00,WS-06,20.6,80.4,-1.8,22.4,2.6,Kabut,68,0,1013.8
2024-01-06 19:00:00,WS-07,20.6,81.1,-1.2,21.5,2.7,Kabut,69,0,1015.3
2024-01-06 19:00:00,WS-08,21.6,79.2,-1.8,21.9,2.5,Kabut,57,0,1014.2
2024-01-06 19:00:00,WS-09,21.7,80.1,-0.9,24.1,2.2,Kabut,61,0,1015.3
2024-01-06 19:00:00,WS-10,20.7,80.5,-1.5,22.1,2.8,Kabut,52,0,1013.7
2024-01-06 20:00:00,WS-01,24.5,86.9,1.0,17.9,3.5,Berawan,46,0,1018.1
2024-01-06 20:00:00,WS-02,25.6,87.9,0.1,18.7,3.2,Berawan,47,0,1017.0
2024-01-06 20:00:00,WS-03,24.1,84.4,0.4,16.4,3.3,Berawan,49,0,1017.2
2024-01-06 20:00:00,WS-04,24.8,84.6,0.7,17.7,3.0,Berawan,54,0,1016.9
2024-01-06 20:00:00,WS-05,25.5,85.0,0.4,18.5,3.2,Berawan,48,0,1017.6
2024-01-06 20:00:00,WS-06,26.0,85.7,-1.2,17.8,3.1,Berawan,50,0,1018.7
2024-01-06 20:00:00,WS-07,25.0,83.3,1.1,16.4,2.7,Berawan,48,0,1016.9
2024-01-06 20:00:00,WS-08,24.5,85.8,0.9,16.6,2.8,Berawan,49,0,1017.7
2024-01-06 20:00:00,WS-09,25.0,87.5,-1.5,15.0,3.1,Berawan,45,0,1018.5
2024-01-06 20:00:00,WS-10,24.1,86.3,-2.0,17.6,3.4,Berawan,62,0,1018.4
2024-01-06 21:00:00,WS-01,23.5,69.7,26.9,33.0,1.9,Badai Petir,47,0,1018.0
2024-01-06 21:00:00,WS-02,23.3,71.4,27.1,33.1,1.6,Badai Petir,43,0,1018.0
2024-01-06 21:00:00,WS-03,22.6,68.8,27.8,34.8,1.1,Badai Petir,36,0,1017.4
2024-01-06 21:00:00,WS-04,23.1,71.8,30.2,33.5,1.9,Badai Petir,46,0,1018.7
2024-01-06 21:00:00,WS-05,23.6,70.4,30.4,35.5,1.8,Badai Petir,36,0,1018.7
2024-01-06 21:00:00,WS-06,22.9,71.2,30.2,35.7,1.8,Badai Petir,46,0,1018.6
