Vehicle_Count,Traffic_Speed_kmh,Road_Occupancy_%,Traffic_Light_State,Weather_Condition,Accident_Report,Sentiment_Score,Ride_Sharing_Demand,Parking_Availability,Emission_Levels_g_km,Energy_Consumption_L_h,Traffic_Condition,hour,day_of_week,is_weekend,is_rush_hour
48,17.39865055243794,40.26525505802914,2,1,0,0.6873919798694952,95,7,256.5406534814948,12.918898948809623,high,1,6,1,0
248,7.666725732294256,82.53107247365477,1,2,0,-0.9701713738824752,3,8,250.0130468073157,26.139300700604405,high,1,6,1,0
246,57.24608498321691,78.69890112975237,2,0,0,-0.0173430646122028,97,17,434.3401729658917,10.44054118254258,high,1,6,1,0
214,9.337918465923252,74.07873638197263,0,1,1,-0.4126307328918581,7,46,63.042632235311615,23.8484650646137,high,1,6,1,0
172,10.695594625488596,75.0534553307564,1,1,0,-0.21882086934574,49,9,469.7439622391468,20.002983069310726,high,1,6,1,0
285,65.9808335015314,78.22021950771348,1,0,0,-0.2540702140222486,13,49,84.69662710152559,13.855164286156333,high,1,6,1,0
112,30.088280009740707,37.047132517927096,2,1,0,0.7377201788045573,56,12,72.57890063195025,29.702571323664696,medium,1,6,1,0
294,55.00104435977352,91.33330791788276,1,2,0,-0.4255736750564249,50,46,423.4294562637308,13.832466766269617,high,1,6,1,0
215,62.361105776396975,78.62478309320944,2,1,0,0.8971665391874273,35,5,94.23336265881818,18.836959527833976,high,1,6,1,0
194,36.47368791636171,19.34362306311384,2,1,0,-0.1739846720596749,33,2,60.03543088763952,8.266121029753336,medium,1,6,1,0
199,35.40749081892551,79.6552121529658,1,1,0,0.2433614281733034,37,24,454.9922784429504,24.63593632001457,medium,1,6,1,0
220,30.75784885678617,35.31188106718123,0,1,0,-0.4977359873664488,58,46,200.52674596863676,20.410536980195868,high,2,6,1,0
283,79.8917161971516,35.408240652690054,0,1,0,-0.4839847765120451,96,46,306.6974984025922,14.689664093529556,high,2,6,1,0
125,24.224927202359325,30.953505473832134,1,2,0,-0.5454978555442449,72,29,240.44174723345108,19.477452807046795,medium,2,6,1,0
189,16.49410829201753,34.74767981212494,2,1,0,-0.3321049431333236,64,19,190.69733831875607,24.708883510317406,high,2,6,1,0
110,30.261112429229467,90.43461411307472,1,3,0,-0.5063001387698964,9,37,343.5312778313942,10.81226814145981,high,2,6,1,0
269,28.98257695553994,90.92074109872172,2,2,0,0.9820366218221784,87,17,253.1856592990316,16.406964358044817,high,2,6,1,0
88,41.63040254297098,37.789137168739735,1,0,0,0.8786601074376565,83,0,140.67522789584837,7.719906398858809,low,2,6,1,0
222,20.28202522128613,56.08461098714336,2,1,1,-0.8652286652690282,62,41,301.0341036035323,17.872940186047735,high,2,6,1,0
162,72.31204805559382,66.90830554044501,0,2,0,-0.9361553928898596,24,0,207.68173453545543,15.886023525703118,medium,2,6,1,0
185,6.134579691584337,61.75281961247791,2,0,0,0.2193621681001167,85,20,215.47381547127975,21.56773008695312,high,2,6,1,0
293,11.41790818523921,78.97645740108447,2,0,0,0.0703283477377343,98,43,122.213340029203,6.5532769808996205,high,2,6,1,0
219,6.187062917784515,77.5242637803202,0,2,0,0.8002667150485965,45,29,463.2550884920632,21.41403359283401,high,2,6,1,0
52,78.40660380652105,84.82348382710563,1,1,0,0.0929192039580557,70,15,342.3744028942753,21.268214543607264,high,3,6,1,0
222,56.8469583577923,54.06098603092057,0,1,0,0.5842052017150174,78,13,313.542939977229,8.794973284620465,high,3,6,1,0
133,43.08488302171356,26.023744163940464,0,3,0,0.2673206427660808,54,7,70.39577133496027,8.404640062431277,medium,3,6,1,0
134,50.470065154306695,79.24468115967495,0,3,0,0.4624979031485881,91,4,254.5837383797113,21.00201376059624,medium,3,6,1,0
84,62.40722979357528,23.243886087023064,0,1,0,0.4564516359377033,11,47,482.5258549858373,29.16537637334132,low,3,6,1,0
168,54.68009220702055,62.918330464589765,0,2,0,-0.593861079980754,38,11,241.631818701844,7.706664960027549,medium,3,6,1,0
211,79.29971967309167,57.40402988299275,2,2,0,-0.0256398788774094,19,0,58.172313646261294,23.68910142612563,high,3,6,1,0
252,40.95938881756205,80.57964779778743,2,2,0,-0.6765682644439868,58,27,484.2701423343383,13.30062433178086,high,3,6,1,0
68,8.920417528040094,74.69504267406057,1,1,0,-0.7409199939099296,24,21,348.31537526820705,18.269079085407867,high,3,6,1,0
43,27.20024545285615,59.07124416595804,2,0,0,0.5411792164000486,36,30,446.6376922227231,13.502917880137815,medium,3,6,1,0
295,36.27082003730758,92.5117486275969,1,2,0,-0.8269742728135023,66,16,75.28537467864159,18.140989326545824,high,3,6,1,0
48,77.96271902527663,77.91276945354147,1,0,0,-0.5837981359212401,21,1,141.43871086025007,11.789620040600555,medium,3,6,1,0
210,35.34716430413152,98.30374403117682,1,2,0,-0.0643183437392687,34,21,104.82425227516012,5.075542304496576,high,4,6,1,0
40,46.55890304031165,64.628544324519,2,2,0,0.1778108445477437,51,46,402.4236926700144,13.476043222128688,medium,4,6,1,0
253,35.33503473391148,91.99569949883517,1,3,0,-0.0938158498816557,41,13,390.56683510033815,19.30701218111085,high,4,6,1,0
150,55.22064514855926,54.86267063369164,2,1,1,-0.2403830521273209,72,26,427.20838129898,12.915946720681028,high,4,6,1,0
221,12.3187452955549,67.82460496052153,0,0,0,0.7797597704514523,56,38,95.26280999444069,9.201139452796577,high,4,6,1,0
47,43.929674236387406,52.41419524938047,0,0,1,0.351383790431111,15,20,302.6731498174729,7.800224825266445,high,4,6,1,0
69,28.84613570737441,16.19357031406377,2,0,0,-0.7229953281675447,36,32,271.28249375647124,6.353239893232574,medium,4,6,1,0
236,16.383499109172664,99.5028693017997,2,1,0,-0.6744650060471973,89,20,445.6260841240404,8.052851077596063,high,4,6,1,0
40,26.54939291546985,70.57254045976474,1,0,0,-0.1358113740349107,16,35,459.9297579730577,9.971080346594928,medium,4,6,1,0
290,69.8592361931748,63.575500851123486,0,3,0,0.9626322823035218,73,44,448.0354084172741,17.12982074824776,high,4,6,1,0
197,11.977447665220287,87.7768370661507,2,0,0,-0.4031865744338592,98,41,167.11672878514355,15.574749757266378,high,4,6,1,0
284,25.404868918744583,87.36613519640024,2,2,0,-0.7238416402845547,45,24,241.4624217830328,27.15774483363733,high,4,6,1,0
276,32.12909284265447,76.89939347812087,2,2,0,0.9710642780248192,15,46,250.90569913287203,5.567926386075257,high,5,6,1,0
125,20.14381067027313,29.333296716227803,1,2,0,0.6431429152661023,87,48,153.5964180559177,8.12252980465664,medium,5,6,1,0
271,11.103497416968862,31.01619470336867,2,1,0,-0.0231099652833655,14,33,345.7414808689895,11.752645992715482,high,5,6,1,0
10,42.41417911824977,24.45298033971848,2,1,0,0.5137260387122371,15,22,458.1671695598269,13.596304308999628,low,5,6,1,0
207,8.689165169832256,38.77781723811215,1,3,0,0.4118008389086542,34,26,478.4272293042554,23.541893972711527,high,5,6,1,0
30,39.59804459589628,94.55141606344216,1,2,0,-0.4629606701772459,64,39,407.9823861493997,11.15912370505752,high,5,6,1,0
253,18.453928413596348,88.17758431662836,0,2,0,0.8809348899682499,27,47,342.95685906864804,20.02503953766077,high,5,6,1,0
112,58.314040177421184,27.00037286851793,1,0,0,0.8719688770446281,91,30,369.54046702429696,6.603130336594022,medium,5,6,1,0
231,73.39847528642825,78.18219362150147,2,0,0,-0.7933281359820876,35,12,331.2209425109067,8.013649423088818,high,5,6,1,0
224,8.040662326978902,42.59885219864741,1,0,0,0.8665682195532085,40,35,321.6910049909346,9.401374128526248,high,5,6,1,0
199,49.91975138186792,12.490337627998397,1,0,0,0.0992605593177102,37,0,324.1218106582234,9.74847152780857,medium,5,6,1,0
168,55.49380100111174,39.4459361420914,0,2,0,0.4720501436623614,74,17,423.4001988919511,12.12690039924368,medium,5,6,1,0
256,49.6294418119034,77.83152398620963,0,3,0,-0.619748020583063,55,3,136.02284508772743,8.85218673453021,high,6,6,1,0
234,47.81428324165645,46.28482944389239,0,0,0,-0.2295772259716064,28,47,468.1485527279415,15.67079583493211,high,6,6,1,0
30,61.03682806150154,91.21482885351764,2,0,0,0.7375678352349511,57,44,236.95931631593757,17.167747578247564,high,6,6,1,0
264,27.21731518537315,48.99918755186779,1,2,0,-0.1005725354417541,14,24,154.28798241407284,5.29554035174342,high,6,6,1,0
97,29.59432064209969,79.58626786103602,2,1,0,-0.4388624628674002,54,22,385.169527737293,17.74189467080053,medium,6,6,1,0
290,7.535573778821143,29.390715487322048,1,0,0,0.1295133053569721,6,5,183.71465289617728,21.17708964654765,high,6,6,1,0
135,63.046986644100855,98.37699813918724,1,1,0,0.7122486923799414,2,47,256.0463288827279,13.993637726847671,high,6,6,1,0
125,7.0459459352032745,93.84550053107198,0,3,0,0.6965535922500263,9,11,497.29521982596407,18.457166207428948,high,6,6,1,0
39,49.49046623239216,73.13000855043364,2,3,0,0.3361660890664537,5,0,471.0643326451718,22.35102409552884,medium,6,6,1,0
43,14.538940945504596,21.999572379676454,1,0,0,-0.3874976905702616,43,17,367.8861401520692,28.566098278261272,high,6,6,1,0
63,77.71193930692588,33.86732540872826,1,2,1,-0.6013243579774212,40,17,352.99604184952705,6.150148059105921,high,6,6,1,0
268,7.231297819517258,62.49666681847951,0,2,0,-0.6887399406887835,75,10,265.2522101549057,11.791915163689437,high,6,6,1,0
114,78.72076105399452,18.094435139267567,0,1,0,-0.1618808824567048,64,48,265.5916139533121,22.01424743821728,medium,7,6,1,1
205,35.035631947642074,20.66111333138934,2,0,0,0.0128509024830218,22,37,326.5702556036296,10.784946831571236,high,7,6,1,1
19,63.48476500369176,50.79538244123382,0,0,0,0.5793153465948175,55,40,106.46874422550992,6.50973999361263,medium,7,6,1,1
158,62.71850031980108,74.99576314825248,0,0,0,-0.1134097352597944,45,4,199.7988435376539,26.11099286578788,medium,7,6,1,1
200,56.55894630117147,67.44736863656428,1,2,0,0.9049124855432724,32,0,373.976622016228,24.21725632662052,medium,7,6,1,1
113,7.661831187484637,29.87567342132571,0,3,0,-0.2448718831984337,70,40,395.6426873075616,29.03917112197024,high,7,6,1,1
177,66.79092109947328,97.8461153958476,0,1,1,-0.161768966073889,77,35,273.19427111507184,14.309866099428138,high,7,6,1,1
94,27.188483246026944,37.74829802306088,2,3,0,-0.9609619080199334,80,24,478.7209277567399,27.54708756698377,medium,7,6,1,1
246,40.145171439229,75.46944041720222,1,3,0,0.5029227225884396,71,39,372.0550874717802,20.333934271168275,high,7,6,1,1
204,77.54430576796747,15.838442771114298,1,2,0,0.4226241903584242,75,45,277.0658639380298,11.11355289476137,high,7,6,1,1
61,13.60027400062395,25.264523262130066,2,3,0,-0.2970681406795046,99,42,53.616173017163405,25.134000968470065,high,7,6,1,1
281,46.23597282838067,87.12045628942742,0,2,0,-0.3529173273665156,49,29,397.1805120186954,7.626257100305141,high,7,6,1,1
227,67.3519567855505,91.9200621787025,1,3,0,0.2451486753088227,90,20,360.0580093532619,29.860945207644107,high,8,6,1,1
135,60.60687754499035,80.49966825616255,0,0,0,0.6223447342408792,7,33,187.86961288616624,17.80746212858176,high,8,6,1,1
132,11.992905120721332,93.25565905695724,1,2,0,-0.1781367191811937,1,45,362.1751925540544,16.07913149316145,high,8,6,1,1
216,49.14932610262525,97.50847036587872,1,1,0,0.4006875543940404,25,49,392.22365727643154,9.824858020357055,high,8,6,1,1
116,21.728662773266528,43.17746498889716,2,1,0,-0.0288055702008269,50,1,59.87189287457444,16.380300744400376,medium,8,6,1,1
253,17.19321364717812,10.471281622757733,2,1,0,0.0301795098230042,47,8,340.1717224353072,10.418483251967418,high,8,6,1,1
218,47.46981625899856,75.7892924210636,2,3,0,-0.3349020516619561,77,39,450.5173064772257,6.829425540519312,high,8,6,1,1
239,74.54168611308017,12.437291510099378,2,1,0,0.372803114222199,98,20,173.70321901596515,24.040170137759755,high,8,6,1,1
270,30.391593787520375,14.788522831936415,0,1,0,-0.0632074035105696,97,13,360.8494727808875,29.827473064175297,high,8,6,1,1
35,58.21621910252247,87.73233064552366,0,1,0,0.3237619237272937,78,31,464.26487311138254,15.717036298414396,high,8,6,1,1
214,66.86733069328174,77.76283675359586,2,1,0,-0.9496399291588568,36,13,373.20075789905513,15.189886612744123,high,8,6,1,1
194,44.33464861557113,21.850826730347585,1,2,0,-0.0797277971410017,30,15,115.1625705557303,15.290321156932094,medium,8,6,1,1
160,45.52327574480434,41.40176046068571,2,3,0,0.9293845282001972,9,43,142.27255064070985,6.816055675580666,medium,9,6,1,1
271,69.1770619404817,31.3476777858195,2,0,0,0.6310702059632407,17,39,361.10709752384895,24.85829030801554,high,9,6,1,1
155,76.17917826446808,18.560744736838032,2,2,0,-0.5737604700877583,39,38,462.558695063148,29.57913539317125,medium,9,6,1,1
25,33.07670215951124,40.22481366866338,0,0,0,-0.0913867792641074,35,45,409.9709217597292,18.013512221155217,medium,9,6,1,1
185,17.97991720690649,33.9055465470226,2,3,0,0.0454631562087495,97,41,426.195748029203,6.785939844911743,high,9,6,1,1
215,23.492886259736032,84.7673863654583,2,2,0,0.613000331842068,38,28,401.6811313253037,14.377061493903604,high,9,6,1,1
70,78.83683892530667,67.55049097965147,2,3,0,0.8270203139258305,45,8,168.02826383200355,26.401838803923503,medium,9,6,1,1
124,51.7694772374932,77.70768836305703,1,3,0,-0.4055896372790577,78,20,129.58261568390444,26.828751893291663,medium,9,6,1,1
247,68.19983883815141,86.6785896535399,0,3,0,-0.4317292900271949,17,0,294.12196286829527,11.21810690549101,high,9,6,1,1
163,45.12711539830182,98.5798294897653,1,1,0,0.0712204005018706,83,8,289.8177083033472,19.457907659045905,high,9,6,1,1
221,11.263074144679567,17.523521309172494,2,1,0,-0.0465880409471868,89,18,257.7303970922383,24.53417668985584,high,9,6,1,1
107,15.919422732821763,88.73044916153867,0,3,0,0.9762275286016936,97,0,86.27926426251518,9.754102695008282,high,9,6,1,1
273,45.692817439943255,26.276784908393584,2,0,0,-0.6598853415563859,78,2,249.33494599616424,12.78207012024443,high,10,6,1,0
239,29.92127851660016,58.0775805316586,1,0,1,-0.9427939828016344,36,45,58.038388235837175,28.72559322579014,high,10,6,1,0
275,34.846690522782666,10.669940504576106,0,3,0,0.571002881885015,7,1,321.97059879290936,8.114188024447024,high,10,6,1,0
74,21.18736626868532,69.52070351897648,0,1,0,-0.884768830775269,81,42,304.7793105852499,6.676309038351468,medium,10,6,1,0
245,40.13596752243035,34.44014245166373,0,0,0,0.7175065057945684,54,23,406.41737748417097,26.73724295064985,high,10,6,1,0
168,77.84024017312464,34.236610948842696,1,3,0,0.5503074873747025,98,21,256.2600072909486,29.497734933107203,medium,10,6,1,0
186,6.00949990699549,43.38507833416601,1,1,0,0.941047411577445,40,6,73.60079472716825,13.154708932516591,high,10,6,1,0
35,49.39407867176368,46.34789600461486,2,1,0,-0.122674058069347,62,35,449.17816474654217,22.91873724138661,low,10,6,1,0
155,12.119047454248822,31.08965982684481,2,2,1,-0.6375722777616857,91,37,139.71440611558447,26.548801882686977,high,10,6,1,0
267,19.96085749727827,66.90708514730315,2,1,0,-0.1335338235482046,68,11,117.00036263740247,19.81288833023888,high,10,6,1,0
244,17.793420872269145,32.558701724181034,2,3,0,0.5176108983696843,12,45,395.3032633116875,20.751938773371883,high,10,6,1,0
167,10.265998873467776,23.77153320848764,0,3,0,-0.1212810008663309,67,45,83.16792748573123,20.60615416117488,high,10,6,1,0
30,41.19380377436168,24.1588524054767,0,0,0,0.4393443717294016,16,3,159.79620814896313,17.511136870862927,low,11,6,1,0
142,31.45821806649201,42.98667008016449,0,3,0,-0.2029346997394345,70,0,140.7422749345299,15.16985062186427,medium,11,6,1,0
43,55.44952569057893,18.04248250428712,2,3,0,-0.7807879544002507,52,46,440.67167176656966,8.449267759053654,low,11,6,1,0
191,23.020038265731948,68.21835623642099,2,2,0,-0.2137152989371344,49,49,417.04489351106514,17.81228801738076,medium,11,6,1,0
44,34.70156345214313,70.40355013964201,1,0,1,0.7872801326218681,57,44,439.0719846485922,6.972517045237984,high,11,6,1,0
291,45.8342234247508,57.843113522218665,2,3,0,-0.1552648998048811,91,3,76.54430065520017,8.435347939417033,high,11,6,1,0
290,7.349101766676762,29.134058750362296,0,3,0,-0.484445340940481,30,32,72.17339747621406,7.947606369081379,high,11,6,1,0
86,72.28451088694297,18.601373314147207,1,0,1,0.4383091745143532,66,42,107.79065215832028,25.723749217914964,high,11,6,1,0
56,68.22652465292018,10.593698023990886,2,2,0,0.6250935721664195,10,13,244.0987344373859,14.005891103976436,low,11,6,1,0
10,64.15213826929943,82.57008731099111,2,3,0,-0.1703274432287853,41,19,451.984602717966,10.909217046166972,high,11,6,1,0
247,53.829903221892366,30.079342966669003,1,2,0,-0.2164402608505713,1,24,120.8614237874849,20.858331173424656,high,11,6,1,0
224,33.544536266896785,52.71445321333321,2,1,1,-0.5999781811530267,5,41,140.16726803168729,21.479115908500887,high,11,6,1,0
219,41.212285071650655,94.97867446537492,2,1,1,-0.6673872109514194,33,29,231.3690455985005,12.78465987920038,high,12,6,1,0
243,26.81456725039045,47.45024102217309,1,3,0,0.8791908458763449,74,21,150.01774743064624,10.158811492904928,high,12,6,1,0
193,27.92727474461661,31.67870644064633,0,3,0,-0.434631379518662,8,39,402.1713687983858,22.05466392819168,medium,12,6,1,0
299,7.275461909556729,39.26849128752269,2,0,0,0.8021738364254036,24,14,194.55528134753777,11.80756206697524,high,12,6,1,0
118,55.42245888650398,11.088651515969318,2,1,0,0.8171829764363419,51,37,312.439124918198,29.63159905042426,medium,12,6,1,0
210,57.731558499708434,84.73317928765785,0,3,0,0.8978899075044862,67,11,58.81961921324135,23.06143543344847,high,12,6,1,0
103,7.433808716972832,87.78046383675425,0,2,0,-0.9916090936676976,43,5,201.87996840430603,24.614814150570176,high,12,6,1,0
139,66.1502604531781,27.75935933509936,0,1,0,0.0449656773359892,4,16,451.6149416187584,23.22579523452909,medium,12,6,1,0
44,26.184927641264757,55.916678753708766,1,3,0,0.2170627506664033,26,40,419.5688322187504,19.41101616576675,medium,12,6,1,0
245,10.320381236454278,41.99603786047885,2,2,0,0.3568655470014268,46,24,226.15809759057785,17.87638429728949,high,12,6,1,0
49,40.07207596610526,64.9738387181943,0,1,0,-0.8719375574983637,22,11,386.62429011121895,15.011230812398273,medium,12,6,1,0
260,58.355625684389885,28.50764853945345,1,2,0,-0.0214673841925077,77,47,90.06130557011832,10.01876091667016,high,12,6,1,0
53,11.525511201913789,57.50721348780471,1,2,0,0.8833026319645676,78,28,102.5983517511221,9.90127685462702,high,13,6,1,0
26,61.004991189678606,92.00636422167356,2,3,0,-0.6967204447993722,90,15,427.3023763073137,11.409904382464076,high,13,6,1,0
110,66.58590540568258,79.52886466757067,2,0,0,0.2135740206218321,61,7,449.4769512987152,29.04715596697381,medium,13,6,1,0
249,7.321024871453398,66.68597981460285,2,1,0,-0.4430091090626684,25,12,431.40225079675565,29.68752412376287,high,13,6,1,0
65,58.74814211990716,31.197135895132885,1,2,0,-0.5486898645688034,36,40,154.80038347320985,16.930375430936788,low,13,6,1,0
155,76.71856001326364,66.19874379102552,0,1,0,0.6315293584339179,57,42,207.2866301684965,9.367563577598087,medium,13,6,1,0
269,69.39632337791383,20.356941298425703,0,1,0,0.7147249101850341,50,6,67.83190109046426,17.060196110842405,high,13,6,1,0
237,52.010138337001706,25.898487330601768,2,1,0,-0.1979447588510534,94,34,471.7165257749377,12.706098459759897,high,13,6,1,0
135,7.997745154015332,96.89796173461778,0,2,0,-0.4986961569226795,14,20,475.5460827648489,27.114242397680997,high,13,6,1,0
240,22.497929180590543,29.88362938624906,2,3,0,-0.9963905810114492,1,44,318.5165898467532,25.26464516718028,high,13,6,1,0
218,50.25586758547236,30.56072598031763,1,3,0,-0.4658923095405907,26,43,383.1248437740509,23.642914665871288,high,13,6,1,0
130,60.75527883503835,26.412371860816663,2,3,0,0.2491577999254506,29,27,168.5151851779354,8.46016738030181,medium,13,6,1,0
41,12.98096911827356,44.87796305779146,2,2,0,-0.8435485768830284,65,31,115.74550664221618,10.139252721851808,high,14,6,1,0
31,24.352521633254288,63.763296971935816,0,0,0,0.453318570172027,12,22,439.65950873031113,23.559825520490293,medium,14,6,1,0
12,78.31069514598346,87.70414233311735,1,2,1,0.4861260378208833,77,46,222.3522875205177,14.02541211593716,high,14,6,1,0
36,52.72676302042882,39.86042169811306,0,3,0,0.1110924297868187,74,39,167.00604367698892,29.695738234739817,low,14,6,1,0
21,64.07567056835424,50.18619495594976,1,1,0,-0.5743032615841708,77,2,378.59182511305926,25.475719177928607,medium,14,6,1,0
43,15.635594599213292,55.72796358406066,0,1,0,0.703721509229122,28,29,81.23622689304995,14.551835050508616,high,14,6,1,0
115,54.33867271753347,44.60658923259825,2,1,0,0.0315402788672667,35,6,171.15256222806914,8.690936386341983,medium,14,6,1,0
86,36.8118396396544,15.498242405542117,2,0,0,0.4990302835320439,62,9,386.2072363181724,5.89159712654496,medium,14,6,1,0
14,43.97923288484154,27.07705207279125,2,1,0,0.0250353716416504,26,33,204.04119442707164,14.503201109049886,low,14,6,1,0
115,49.57429899554241,25.198865055066136,0,1,1,-0.8160025033197311,91,49,296.9462973845157,27.51482104239168,high,14,6,1,0
201,38.958854441856346,36.33529781355426,2,2,0,-0.4495847256026808,79,22,320.32787391217755,26.083037675012857,high,14,6,1,0
46,70.91191444636605,90.11956009109032,2,2,0,-0.2273551591258407,62,26,376.857823814103,11.577195738118563,high,14,6,1,0
18,20.281638555824173,42.15924285007753,2,2,0,-0.7798022297570946,32,34,121.1284345243306,21.45792779087726,medium,15,6,1,0
88,47.70751225855003,21.154954061769143,0,1,0,-0.7447042300548121,13,1,178.7730725035608,19.254493220166303,low,15,6,1,0
179,64.87109957465351,98.84329426498904,1,3,0,-0.6924019103431347,74,14,333.88708026379044,18.973907779507726,high,15,6,1,0
278,23.10194987456475,76.94829535983574,2,2,0,0.4561195243447506,21,30,176.3264219226972,15.747051159369352,high,15,6,1,0
212,79.66221098470531,42.98601067566509,2,2,0,-0.520537633012141,24,30,135.9880752334533,29.38485843421026,high,15,6,1,0
89,13.625450361834217,64.5241582143908,2,2,0,0.568682992403007,79,27,125.37722468399193,29.32629203408813,high,15,6,1,0
21,78.27149839535707,29.28560941320347,2,2,0,-0.2548651953648162,89,25,194.49411484834212,6.074007959922602,low,15,6,1,0
210,64.15291410618991,94.46463380377249,1,3,0,0.0959409156877835,78,32,223.0885388959639,29.736487852562288,high,15,6,1,0
30,74.29514307217006,61.872188423588426,0,3,0,0.8269170157601897,84,39,188.1151177346135,6.6558562582978364,medium,15,6,1,0
295,42.40177344652732,62.40187668552676,0,2,0,-0.5231204222836998,3,34,90.84639201710118,19.68725312185175,high,15,6,1,0
24,66.6228368730489,49.12251452542175,0,1,0,0.622065984565936,58,44,237.66014022511916,15.08952046613567,low,15,6,1,0
185,21.485628269663238,45.83566705992518,2,3,0,0.2835557326893834,81,1,449.144353065449,24.212770267475637,medium,15,6,1,0
27,41.90582670469362,17.26829917959767,0,3,0,-0.8640621794226389,56,32,147.62856021995137,27.074846798934853,low,16,6,1,0
162,65.76753099388893,69.28712245814518,0,2,0,-0.9991115414832508,25,22,354.95697696566856,15.794150663832214,medium,16,6,1,0
227,8.70738001274525,60.591193019785294,0,3,0,-0.8186148869270247,14,45,133.2160167917191,18.164171299936744,high,16,6,1,0
94,29.31825627007832,21.415438817204965,2,2,0,-0.7167190713364002,10,49,269.5085907025458,6.430080516376137,medium,16,6,1,0
210,67.79448680626197,99.14811644336046,2,3,0,0.97049347180068,14,47,88.02269309991351,16.68918068178696,high,16,6,1,0
48,58.74962343494944,82.68473744201408,0,2,0,0.1119741793777804,94,21,89.63628419458163,9.79856238635881,high,16,6,1,0
47,32.197441294334936,30.710796691274915,1,0,0,-0.6671438627504098,24,22,327.7341628976493,14.098778935854767,medium,16,6,1,0
192,13.650555042982722,12.17690934589471,2,1,0,0.8201232750143832,94,7,191.30423734099287,8.975665447224022,high,16,6,1,0
189,74.4092896734922,91.14743653931777,1,1,0,0.3203827539209716,27,34,347.8392388821776,7.1283996883509015,high,16,6,1,0
218,56.50082080209291,81.52199073949961,2,0,0,-0.915931528568906,9,8,298.44240851422626,8.261886294155023,high,16,6,1,0
51,32.017507503272974,84.2648548717916,0,3,0,0.1438983480190585,60,45,306.6463279525392,21.75760939241742,high,16,6,1,0
120,20.293276951535702,86.36907575120941,1,0,0,0.5341999788480649,59,11,427.8310238223021,26.70059659269665,high,16,6,1,0
78,16.496828705507774,86.41108075501083,0,1,0,0.4658505146630192,14,16,330.3292643751926,10.81511956758454,high,17,6,1,1
220,24.51915195596755,74.50673133589797,2,2,0,0.1261174255307806,33,40,261.6854843984589,25.28082233182158,high,17,6,1,1
255,78.09105815017826,98.985084771471,2,0,0,0.5864755314516652,50,27,80.16129030783152,15.591784181740572,high,17,6,1,1
149,33.777999048833344,75.09989651302877,2,1,0,0.2410813409231509,90,21,180.97510420691736,17.876748410385463,medium,17,6,1,1
192,25.195968963434545,32.89251142288157,0,2,0,-0.3494501103409175,9,43,74.89544459969743,6.60634544257098,medium,17,6,1,1
12,19.596423192813063,98.66111442755576,1,3,0,-0.9925142818150618,11,36,177.57920480388572,15.234334713749895,high,17,6,1,1
103,28.06009060060432,53.93183892731127,2,2,0,-0.4743415900120094,21,2,224.66623644729304,22.12711998255493,medium,17,6,1,1
164,35.70634580516682,19.890808381327066,2,2,0,-0.1773917912530553,14,8,234.00380145449975,18.975285354281944,medium,17,6,1,1
254,8.717879253403913,95.71562126191314,1,1,0,0.9891543226800577,25,36,320.1531509091936,20.4340293850288,high,17,6,1,1
130,21.230457685290496,24.453447308771917,2,3,1,0.6755160412448538,19,6,332.1948497973911,28.353654603543266,high,17,6,1,1
230,28.094771099143983,36.24528687837977,2,1,0,0.2032910227643254,91,7,387.2338963674996,18.048117145023213,high,17,6,1,1
53,53.355518759156254,13.04110756880804,1,2,0,0.8511121339159875,50,17,95.87839879718832,27.21274565571476,low,17,6,1,1
114,24.636299802209493,50.879195496990825,1,2,1,0.7234844641805407,85,13,434.9952718209509,22.22979063331077,high,18,6,1,1
52,11.731545496981983,32.85361860427507,2,3,0,0.1729400751955223,98,27,227.12086821715235,5.168281382746674,high,18,6,1,1
213,33.43810874354156,29.702473728982667,0,2,0,-0.1137825632850912,15,6,73.63344363353201,14.657528052537035,high,18,6,1,1
123,42.925025617303085,59.872821300803366,2,1,1,-0.3155580680420422,80,22,171.5733068839387,11.551011614081157,high,18,6,1,1
82,28.07948921292632,93.96867899768596,0,2,0,-0.6469543913954028,24,49,414.1134286298369,22.909053470744038,high,18,6,1,1
175,69.27093521967643,69.0365745805301,2,1,1,0.4624076834268555,36,44,389.368810329176,15.233725317666943,high,18,6,1,1
175,17.24796266435949,10.3068035429696,0,3,0,-0.8317950627249187,3,5,234.3318257554715,24.66425860616115,high,18,6,1,1
291,45.22954833446537,62.261739023487536,0,2,0,0.4191126333502575,22,30,228.1652060147964,9.803617441282691,high,18,6,1,1
202,32.126536053026896,94.81207679160444,1,3,0,-0.7689723431249329,87,23,350.5373689620306,11.182283060222565,high,18,6,1,1
100,32.72967028591748,48.31162053716379,2,3,0,-0.4402013449600643,85,36,470.09586848903245,15.790382245934376,medium,18,6,1,1
279,21.41449916434335,99.16193766631044,2,0,0,-0.7631704996413691,22,10,142.4268021491961,7.738730359525352,high,18,6,1,1
222,15.159827695422482,96.17469926740038,0,2,1,0.0808576502711018,34,28,296.817116080595,10.28890213731022,high,18,6,1,1
282,79.4900347710703,63.642705252722216,2,2,0,0.5279319417533064,19,41,88.59117429573791,14.77748347762942,high,19,6,1,1
164,13.147245751490948,30.735986666357235,0,1,0,0.1684367941389313,61,47,62.492002916434245,14.296053051497507,high,19,6,1,1
